,text,stars
44,['start'],4
45,"['start', 'Dark and smooth without that burned taste. Really good bold flavor and I no longer feel the need for a second cup of coffee in the morning!', 'The flavor of this coffee is malty and roasty but not over roasted—a simple but not unpleasant flavor profile. It just doesn’t have the complexity of other high quality roasters. I don’t typically subscribe to “stronger” coffee as being stronger in caffeine—usually it’s just darker roasted which actually deteriorates the natural caffeine content of the beans. This somehow delivers a jolt though, which my husband loved. (I prefer regular strength)', ""Its ok. Tastes like average coffee. Has a mocha flavor to it which is nice. But I had high hopes for it but it didn't blow my mind. Not sure if I will buy again.\nAlso purchased with a code that included a free item which never came. Customer service was quick to respond but still never sent it so not a fan of the bait and switch tactic."", 'The price is very high so it always stopped me from trying it. Looked like a good group of guys that seem tio be having a fun time at work so I kept looking for something that would ultimately get me to pay the heavy price. Finally I saw a blend that said a ton of extra caffeine compared to a normal cup and I was now ready tp hit the order button. Tried a cup this morning and boy the commercial with the guy acting like Beavis on coffee was 100% accurate. Excellent job on the CAF!', 'This coffee was ok. I gave 3 stars for value b/c the coffee is in a 12 oz bag for $16.00. Most coffees are sold in 16oz bags. I wanted to try the others varieties of BR coffee, but paying $21.00+ for a 12oz bag is a little hard to swallow.', ""Flavor wasn't too bad. Plenty of caffeine. Drank my normal 8 cups and literally shit myself on the same day. Wife won't touch me."", 'I bought this for my espresso maker. However the grind was too coarse. Don’t know why the grind level was not mentioned or the coffee offered in whole bean.', 'Certainly a medium roast. Not sure if I will go with it again. Kind of like a really high end folgers. - That was not meant as an insult it is a good coffee just not my taste. I should try their dark roast but not available on Amazon.', 'Good coffee with a nice caffeine kick to your mourning. I think the SS is better tasting, but have as much kick to it as CAF. All in all good DAM fine coffee soldier.', 'Coffee had an average flavor. It tasted a little weak for a medium roast. That said, it was much better than your average cup of Folgers. I may purchase from Black Rifle again, but it will be a different blend.']",4
46,"['start', 'I\'m on my 3rd order (3 pks) of this coffee and looks like I\'ll order a 4th in the future. It\'s been hard for me to find the right ""light"" coffee. I was turned on to ""light"" coffee 6-7 years ago when someone bought me a bag of light ""DELISH"" coffee from Walgreens. I kept buying it until in their great wisdom, Walgreens stops selling the light. Not the others but ONLY LIGHT!!! Go figure. So began my search for a similar light coffee. As it is now, I use 3 different brands and sometimes mix them together. I like this JUST BRIGHT coffee but wish it also came in whole bean, since I prefer it to ground coffee. No big deal, just saying. It\'s not exactly what I\'m looking for but, it\'s close and I\'ll keep drinking it for awhile anyway. For those who want to know, my other light coffees are Starbucks Veranda Whole Bean (Blonde Series) and Cameron\'s Organic Breakfast Blend Whole Bean. Starbucks used to have another selection I bought but, once again, they must have discontinued it because it nowhere to be found. As far as taste, well, the only way to know if you like it is to try it. All I can say is ""IT WORKS FOR ME"".', 'I’ve been searching for the ideal light-roast coffee at a reasonable price since trying the newer blonde roast at Starbucks, and this came up as an interesting high-value option. Really the price is outstanding and I’d expect garbage at this price, but I’ve been satisfied enough to go ahead and subscribe. It’s flavorful and a perfect breakfast roast, adequately caffeinated and a perfectly balanced flavor.', 'This is a great blonde blend coffee for a drip coffee pot. I like it as much as the Starbucks Blonde and it is much more affordable. If you like the smoothness of Blonde but want it a bit stronger just do strong brew feature on your pot. I will continue to order this for my every day coffee.', 'In an effort to not go broke from buying coffee at a coffee shop every day, we started brewing our own. My wife and I gave several a try, and landed on this as our coffee of choice. It\'s much better than your average grocery store pick, and more affordable than the ""boutique"" brands. Tastes good hot or cold, and the bright notes definitely give it a little something extra. It\'s pretty much a staple in our house now.', ""It's not bad. I prefer light roast or breakfast blends. But I'll drink about anything. I like my coffee to taste like coffee and not lightly flavored water. You have to use extra scoops of this to make it have flavor. I never thought coffee grounds could be TOO light. My husband likes it. And needing the extra scoop kinda lowers the value of this. Which is why I bought it in the first place."", 'This is a very good light roast coffee. I like light roast because it retains more caffeine. For the cost it is excellent and cheaper than store bought.....however upon further use I find the grind to not be uniform so next time I will try whole beans', 'Arrived quickly and well packaged...flavor is good. Light roast & low acidity. Not much is needed to make the perfect cup of coffee. Good when combined with creamer also.', 'I love a strong coffee, but do not like dark roasts. This roast is perfect and the taste is good. The price is up there with premium coffees(just under 8$/lbs, but I would not pick it as my favorite. I am comparing to my favorite, Dallmayr Prodomo, imported from Germany, medium roast and terrific blend for my taste.', 'Nice large bag of coffee. Flavor seems pretty good to me. I make coffee with the bialetti and work fine.', ""I am not a coffee connoisseur so the taste was like any other coffee brand.. Primarily bought it for the caffeine boast. Didn't have much of an effect on me.""]",4
47,"['start', ""I bought this for my parents. I have been buying them Donut House K-cups for years. Still do through the Subscribe and save program. But they and myself really loved this coffee. My only complaint is the price. It's too damn high. Otherwise I would order it for them every month. Me, I like the Folgers K-cup's, and they keep there prices reasonable (so far). But this is good coffee. No doubt about it. If you've ever been to a Dunkin Donuts before, this taste the same. And I have no problem recommending it if you can afford it."", 'I had this on reorder for a few month. This coffee is not the best flavor I tried, but it is decent and enough for every day considering the price. It was literally the cheapest per cup with an ok flavor that I can manage. So the main reason I got it is for the value you are getting for very little price. I was drinking that for a while, but had to switch the flavor for something else. It was medium not too strong and not too mild. I am a mild roast coffee lover, so I found another kind I am on right now. But this one is not so bad.', ""Great price for this pack. The coffee itself is very standard tasting, but thats what I want with an everyday cup of coffee. I'll save the great flavor for when I go to the coffee shop and spend $3 on one cup. $3 gets me 6 of these cups so I'll take that any day! I drink at least 1 or 2 every day and each cup is the same quality as the last. Definitely recommend buying this for the value alone."", 'I like to have a variety of Keurig options and this one fits in nicely. A somewhat nostalgic true donut house medium bodied, nutty blend. Usually perfect for my 2nd or sometimes 3rd cup of the morning.', ""Dunkin' Donuts\n\nThe rich aroma has been a favorite of our for several years. We especially enjoy the medium roast of the original blend. The rich aroma immediately lets us know we are in for a flavorful cup of coffee. We like the convenience of Keurig coffee K cups.\n\nIf you are buying for price, be sure to note the Dunkin' donuts are packed 10 in a carton."", 'I was not pleased with the delay in the pre-scheduled shipping. The recurring automatic reordering process only works well when the product arrives before running out of stock.', ""It is slightly milder than the store version, but much easier than use than granular or bean coffee, just throw in the pod, water and press start - how hard is that? Oh, don't forget to put the cup under the dispenser. lol"", ""Well, it's Dunkin' Donuts coffee. You probably already know what you want prior to ordering it. This is the only coffee I've been drinking for about a year now. It has a smooth, rich flavor without the bitterness that sometimes accompanies a rich tasting coffee."", 'I was nearly out of coffee when we had our stay at home order issued. I jumped onto Amazon and this was delivered within two days. Love this coffee.', 'A little bit ashy, but acidity is low so I like it. Much better than the Green Mtn medium roast option (Nantucket), which I had been using for a while']",4
48,"['start', ""Decided to give this a go for making cold brew coffee and I've been impressed so far. I'm from New England and I love my dunkin iced coffee. I wouldn't say this is exactly the same, but it's pretty close! I haven't brewed it hot and cold brewing naturally makes coffee a bit smoother and less acidic, but I find this to be pretty smooth and mellow. If you're a coffee snob or like extremely robust/strong flavors in your coffee this is definitely not for you."", 'The Donut Cafe blend is a good value coffee - a solid, if unspectacular, choice. I\'d classify the roast as more ""medium dark"" than ""medium"" and the grind is just coarse &/or fine enough to work well in a drip brewer. I haven\'t had any water overflows with it yet like you might get with bagged ground versions of Starbucks, Seattle\'s Best, Peet\'s, etc. Having said that, I wouldn\'t recommend this coffee for espresso or French Press use. Not the right grind for either. The flavor is good, but I wouldn\'t say it\'s anything special. Better than Folgers, Eight o\'Clock, Community and the like, but not nearly as good as Lavazza, Illy, etc. If you\'re lazy, like me, and wish to minimize the need to grind quality beans every day but also find big name store brands of ground coffee to weak or flavorless to bear, give this AmazonFresh coffee a try.', 'I usually buy beans so I was a little disappointed when it came as ground coffee, however this was my oversight-not paying close enough attention.\nDespite that I think the coffee is good. I find I have to use a little more when I brew it than I usually do to get the strength right, but I like the flavor. I am enjoying some right now.', 'Nice mellow, medium grind roasted coffee but not the flavor that I associate with a a ""donut shop"" blend. This is the second blend of AmazonFresh coffee I\'ve ordered and I like them both; but the taste on this blend was not what I was expecting. So I guess I\'ll have to buy donuts to go with the coffee to get a true donut shop taste, eh?', ""Ordered this on a whim as I needed coffee and this was a great price point. Delicious, light, and pretty much the perfect middle of the road cup of coffee. Don't want to break the bank, but need to feed that bean habit? This is the product for you. Subscribe and save every other month."", ""I bought this coffee for a vacation trip where I knew I would not have access to my coffee grinder and whole beans. Not bad - actually pretty good. If you like Dunkin Dounuts coffee, this will not disappoint. I'll be buying a bag of the whole bean version to give it a try."", 'I actually enjoy the flavor of this coffee. It almost reminds me of the Krispy Kreme Bagged coffee I bought many years ago from Krispy Kreme. I will be purchasing again.', 'I was never one to get into the dunkin donut coffee so I can’t say how it compares, but it’s very good coffee. I didn’t give it 5 stars because I like a darker flavor but really not the coffee ‘s fault, now is it. So very good coffee at a nice price. Nice mild flavor good for everyone in the house.', 'I use this coffee with my cold brew and it comes out really well, pretty smooth an a good full body. The few times I used it with a french press or drip it was a little on the bitter side but still great quality for the price.', ""I'm really impressed by how not-terrible this is considering the price. I'm accustomed to spending this price for one package of good coffee, and probably will still on occasion, but the value for these is too good to pass up.""]",4
49,"['start', ""I like this coffee but I don't like blow finely it's ground. This is typically why I buy it whole break and grind it myself. Unfortunately I violent get my usual coffee and I used to use this but for some reason it seems that it has either started being ground finer or maybe I'm just too spoiled by grinding my own. Otherwise it had a good flavor overall."", 'Ease of having coffee at home.', 'Good coffee, if you enjoy dark roast. Cheaper than buying it at the grocery store.', ""I love coffee, and I'm very much a fan of dark roasts, and while I'm much easier to please than coffee enthusiasts, I do drink my coffee black, so I look for a few marks of a good dark roast:\n\n1. It should be smooth and velvety, like dark chocolate - not overly bitter. This is a huge downfall of many dark roasts, and one that the Post Alley Blend gracefully avoids. It's a cup I'd be happy to buy at a Seattle's Best location, and also one that tastes great brewed at home on my less sophisticated equipment. I have been buying Post Alley for over a year, and I have yet to find a bag that comes up stale or bitter. If you like Starbuck's dark roasts, you will love Seattle's Best Post Alley. In fact, I believe they share a parent company.\n\n2. It should be forgiving of less-than-perfect brewing methods. I'm sorry, but I'm not going to do a pour-over every morning. I'm just not. I'm going to set the timer on my drip coffee maker so I can have my cup when I awake. If you've ever had to buy coffee at a gas station, you know firsthand how awful brewing methods can spoil an otherwise great coffee. While a fresh pour-over is always the best, I'm not displeased with the results of my janky brewing methods. Post Alley still tastes smooth and fresh.\n\n3. It should retain the unique characteristics of the bean. This is one of the most difficult boxes for a dark roast to check, since the very process of roasting the beans to dark removes much of the original bean's nuances in flavor. Only extremely demanding roasters can achieve this, and this is the only area where I mark off one star. This is not unique to Post Alley, of course. I'd put this up against any of the dark roasts from other major chains. It doesn't really matter if you're drinking Seattle's Best, Starbucks, Caribou, etc. - The only roasters that check this box for me are local boutique roasters (and perhaps Dunn Bros.) So take this not as a criticism, but simply a commentary on big-market dark roasts in general. How to fix this? I don't know, since I suspect the very act of mass-roasting prevents dark roasts like this from matching up to the top of the line.\n\nSo would I recommend this? Very strongly, yes. I would say any of Seattle's Best dark roasts, including this one, would not displease any but the most demanding consumers. If you drink it black, you'll love it. If you don't drink it black, I'm sorry, but it doesn't really matter what you drink - buy the cheapest since you're already killing the taste with sugar and cream. I'd highly recommend Post Alley Blend. Seattle's Best in general has become a staple in my house since it is budget friendly and tastes just as good as the more expensive brands."", 'An intensely-flavored smokey coffee. It\'s finely-ground enough that you could get away with using it in an espresso maker, which means it\'s far too fine for a French Press, and maybe too fine for a mesh filter.\n\nThe flavor is very dark, much like a French Roast. If you drink your coffee black, you may want to dial back the dosage by a half-tablespoon. Seattle\'s Best is of the same PNW heritage as Starbucks (and is now owned by Starbucks). If you like dark roasts such as Starbucks favors, you\'ll like this one. If you\'re one of those who thinks starbucks tastes ""burnt"", you should pass on this.\n\nI\'m not normally a fan of pre-ground coffee. But if you\'re space-limited, or not super-interested in the nuances of coffee, it can still be convenient -- just make sure to use it up briskly after opening. Recommended for a strong, smokey coffee.', ""Coffee in America is so much better than it used to be, if you know where to look. I credit companies like Seattle's Best and Starbucks with bringing back rich flavorful coffees - coffees that make the stuff you get at IHOP and Cracker Barrel fade into the tasteless distance. This Post Allen blend is a satisfying dark French roast that is somewhat smoky and very smooth - not bitter like some other dark roasts. I like it best made with a coffee maker with a conical filter. It's great with breakfast or any time of the day. I also find it makes good espresso if I run it through my grinder for a finer, almost powdery, grind.\nThis is good stuff and worth the money.\nADDED LATER - This coffee has a higher caffeine content than my other coffees, leaving me feeling jittery and wired after two cups. Maybe it's just me, but I think it's worth mentioning."", ""I usually grind my coffee beans just before making the coffee, and predictably, this preground coffee is not as tasty as that. However, I have to say it is pretty good. As advertised, it's a dark roast, which suits my tastebuds just fine. The flavor is dark and smoky but not overwhelming and not too “one-note.” A word of warning: The “best by” date on the bag is more than a year away, and even though the coffee is carefully sealed in valved bags, I honestly don't think year-old coffee is the way to go, so as always, keep an eye on those dates. I would rather have seen a “roasted on” date, but it doesn't matter for me at this point because the coffee is currently very tasty, and it will be long gone before a year has passed!"", ""I like strong French Roast coffee, and I drink it black, and this does the job. It is strong, dense, and doesn't have the bitter edge that I find in Starbucks coffee. Is surprisingly smooth for a dark roast.\n\nI got the ground coffee, so they've done a good job of grinding it themselves.\n\nI went from a light roast to this bag, and the difference was big. Personally, I don't mind light roasts, but I always find them too watery and less coffee - this brand is all coffee!\n\nBe aware - it's a dark roast and they mean it. So for those light coffee drinkers out there, this will be a wake-up. I liked it a lot!"", ""This dark roast from Seattle's Best has a deep aroma and taste. You will notice this as soon as you open the bag, but upon making a brew, you could really sense its richness. I like creamer in my coffee, but even with creamer, the flavor of the coffee shines through whereas the creamer rounds out any bitterness that you might get from straight coffee. So in that respect, I really enjoyed this coffee much more than I thought I would. You get three 12oz bags of the dark roast that gets shipped nicely in a box."", 'If you are not a fan of dark coffee than you will not enjoy this coffee. I like my coffee to punch me in the face but my husband likes it milder. As it was brewing, my husband commented on how he could smell it from the living room. Two rooms away from the kitchen. The coffee is dark and does have a hint of smokiness. Yet, it is smooth. A perfect coffee to drink in the morning during a camping trip. The price is reasonable too.']",4
50,"['start', ""It's good, but not very aromatic. I love waking up to the smell of coffee. Only way to start the morning lol. The night before, thanks to a fussy toddler, I got MAYBE 4 hours sleep. So come morning time good strong coffee was needed. This coffee didn't disappoint with it's strength. There is a sweetness, but doesn't really taste like vanilla...at all. But it was good."", 'Good tasting coffee, pretty mild. If you’re looking for a really strong coffee, don’t get this. If you’re looking for a tasty hazelnut mild coffee, go for it! I think it’s a really great value, 3 bags for around $15! I love hazelnut flavored coffee and this smells and tastes delicious!', 'Coffee ""aficionados"" will probably poo-poo this, but if you like a nice reliable coffee (where there\'s noticable vanilla, but it isn\'t over powering), this stuff is great. The wife and I try to find relatively inexpensive coffee for a daily pot, she likes flavored stuff (I\'m ""ok"" with it, but not in love, so it can\'t be too strong in flavor), and this works. We\'ve tried other inexpensive coffees that tasted very... chemical. This isn\'t the case. A great flavor/quality/cost ratio. Will keep buying.', ""I used to buy BJ's Warehouse Market's store brand hazelnut coffee, but then we moved and I'm not near a BJ's anymore. Amazon's is a little less bold and the hazelnut flavor isn't as strong. But, I'll buy it again."", 'Not a real tasting hazelnut. Taste more like fake hazelnut flavor added into it. Very bitter. Didn\'t even finish 1 cup. Each person has own preference but for reference my favorite hazelnut is ""green mountain"" coffee.', 'Smelled a little strange when first opened, but seems to be fine now. Besides that, has a smooth flavor, could use a little more vanilla. Good value for three bags of coffee.', ""I like the flavor of this coffee and will buy it all the time. It's just as good if not better than all the top name brand coffees."", ""This coffee was a really good price but I didn't care for the roast of it. The flavor was a little too strong/bitter for me."", 'I have use two filters otherwise the grounds end up in my coffee cup. The flavor is great.', 'This is a flavored coffee but not as strong as I would like but is on a par with most supermarket coffees. However, it is satisfying enough for my couple of cups of coffee to start the morning and my day.']",4
51,"['start', ""While I liked the flavor and the smell of this coffee I found that the bean gave me terrible acid reflux. I don't usually get that feeling from my other coffee roaster's product. Won't be ordering it again. Sad because I appreciate what this company does for our environment and like I said the flavor was nice."", ""I have gone back and forth between a bunch of brands. Death Wish, Kicking Horse, etc. I won't buy coffee unless it's fair trade, and I love supporting companies that try to be sustainable, and environmentally aware. This seemed to fit the bill I'll admit, I do prefer the strength of Death Wish, but this is a great alternative. Beans can be a little oily, but the flavor is good, and I love that they plant trees as part of their mission. The price is also tough to beat."", ""The bag of coffee arrives and looks and smells great. Nice and oily beans without being greasy. Grinds up nicely. First sip is...okay. And that's how the rest of the cup goes. It's not bad at all and price point-wise, it's a bargain, but it just doesn't make my favorites list. I can't say anything really bad about it at all, it just doesn't work for me. it's smooth but lacks depth/character. The beans are fresh and look the business so you won't be disappointed there. I'm sure this bean works for many people, but for me it's a just a solid C+."", ""I'm on my second month of receiving this coffee which tastes great. My four office mates and I all enjoy it.\n\nUnlike most coffee bags, this one is fully sealed at the top, so you cannot pull it open, you have to cut it. Then there is no way to fold the bag over and hold it closed. Interestingly, the bag has an air valve, but since you cannot reseal easily there is no way to evacuate the air from the package after opening."", ""I have the whole bean on subscription once a month, it's great. I like to grind my own coffee, it tastes so much better when you do. Much fresher.\n\nThis last shipment they sent me ground coffee. It. Is. AWFUL. I got a hold of Amazon and they gave me coupon for another which is great but I'm stuck drinking this awful stuff because I refuse to waste it. Do yourself a favor and get the whole bean."", 'I travel frequently to Central America and really savor the coffee when I am there. This whole bean coffee has a flavor and taste very close to what I can purchase in Costa Rica or Nicaragua. I grind the whole beans in a burr grinder just before making a small batch in a Bialetti stove top using filtered water. Excellent coffee.', 'Great organic coffee. However I wish the packaging was better in which it can be closed better. Like a zip lock', 'Good coffee, but the package is not compostable, nor as far as I can tell even recyclable, which is disappointing coming from a clearly environmentally conscious company.', ""So far I've used this bean for espresso, cold brew, and pour over. Flavor is bold with only the slightest bit of bitterness and expresses itself well in all the above brewing methods. These beans have a darker (chocolate, molasses) taste profile, little to no hint of fruit or citrus."", 'It is a good coffee. No harsh taste, with good, subtle coffee taste. It is a good amount of coffee for the price being paid.. No regrets']",4
52,"['start', ""I really like this coffee. It seems to be low acid as other reviewers have said and has a Kona flavor. Admittedly this is a 10% Kona blend, so you have to rate it on that basis. True 100% Kona coffee is very expensive, so not comparable. At $16 for three bags I consider it a great value. It's a smooth tasting coffee for those who do not like overly strong coffee."", 'This will jar to their bones East Coast folk used to the insipid colored water that passes for coffee there, but it will barely rouse a Northwest lumberjack.\nA smooth, reasonably robust roast and a decent value for the money.', '100% Columbia Supremo was recommended to us by a friend. We purchased the whole bean and ground it ourselves. It has a good rich brown color, and in brewing produced a rich inviting crema on top. The Aroma has tones of milk chocolate, fading into a lemony finish. As with friends recommendations, we are enjoying the benefits of the 28oz bag.', 'Always have bought Cameron Kona, but this is a good Kona and I will buy it again.', 'Very nice taste 👌', 'Great value for a really good coffee', 'Like the smooth flavor', 'Good coffee, but cost too much for its size.', 'Well, I was certainly surprised that I like this coffee! I drink locally-roasted coffee, and as well, I drink a lot of Starbucks. I usually buy whole beans and grind them each morning. But over the last month I’ve been trying out the ground coffees and Starbucks French Roast and Italian Roast were two recent ground coffee purchases.\n\nWhen I compare Starbucks French Roast to this Don Francisco Double French Roast, the Don Francisco is nearly as good. Starbucks FR is often bitter—both the beans and the already-ground. And Starbucks is more expensive than this DF.\n\nBut, when I compare this to Starbucks Italian Roast, the Italian Roast wins.\n\nThe flavor is rich and bold for an inexpensive coffee—and this is a ground coffee! It’s not bitter at all. While it’s not the best tasting coffee I’ve had, for this price and considering it’s shipped out not-freshly-ground, it’s a good cup of coffee.\n\nWhen I opened the bag, I was really surprised and pleased to see how dark and rich the color is.\n\nThis bag of double french roast is smooth but also rich and bold. I like strong coffee but sometimes when I make French Roast to my strength liking, especially with Starbucks, it’s bitter and a little acrid. This Don Francisco doesn’t have a bitter taste.\n\n3 bags arrived, for just under $16–I thought, ‘well, this is cheap coffee and will taste bad,’ so my surprise at the deep rich flavor made me happy—I’m drinking it now.\n\nI did some research on how to store the other 2 bags until I’m ready to drink them. Most coffee sites recommended to freeze them unopened, which is the only time we should freeze or refrigerate coffee (moisture and all that). I’m curious to see how this coffee will taste after storing it like that. The opened bag goes in an opaque container, still in it’s bag and also in a zip lock bag.\n\nFor the price and considering it’s shipped out instead of roasted fresh, it’s good coffee. And while it wouldn’t replace the fresh-roasted whole beans, or some of the other local ground coffee I use, it would easily replace the Starbucks French Roast.', ""This is a review of the French Roast.\n\nI like this coffee a lot. It has flavor, though nothing particularly stands out about it. It's a solid cup of coffee suitable for everyday drinking. I'm finishing up my third bag of this coffee, and I haven't thought about it much. That's a good sign for an everyday coffee. If you just want a reliable cup without too many frills, then this might be a good option for you.\n\nI decided that I could only give this coffee four stars because it markets itself as a French roast, yet it doesn't really taste like a French roast. French roast is supposed to be very dark, almost burnt. Sure, the beans are pretty dark (though I've seen darker). But this coffee doesn't taste particularly dark to me. I'm not saying it's bad. I'm just saying that I would have expected a French roast to have a smokier flavor.\n\nIf you want a true French roast, you might want to avoid these beans, but if you're looking for a solid everyday coffee at a relatively affordable price, I think you might want to give these a try.""]",4
53,"['start', 'its good, it might just be my coffee pot nut its brand new only 2 days old when i brewed it it almost tasted like metal but i might have to try it a couple more times. when its brewing it smells amazing, im not a big french vanilla fan i got it for my hubby whose obsessed, good value for the money though!', ""This had a really good flavor, actually used it for cold brew and it was very smooth. The one batch I made traditional wise for hot, it tasted just a tiny bit stale but I didn't get that when I did the cold brew."", ""This was Prime shipping, it came on time (which doesn't always happen) So that was the first positive. I like this coffee. It's smooth. I won't lie though, it does not really taste or smell like vanilla but then again, does any coffee?"", 'Not sure but i swear i smell coconut in both the blue berry cobbler and the french vanilla flavor of this brand. Had other people smell too and they agreed. Not that i mind but was interesting to note.\nI didnt taste the vanilla in the coffee after brewing and i used different temperatures to see it that made a difference but nope. I prefer the cheap grocery store brand french vanilla.', 'I LOVE French vanilla coffee and tea. Drink a lot of it...many brands. This one is OK. Would not go out of my way to buy this brand, but would definitely buy again if it was the best deal.', ""I guess I am spoiled. This just didn't measure up to others I have tried and love. It was worth the try though. That is why I gave it a 4 star."", 'Good value for the money\n\nI’ve had more flavorful coffee but then\nThese brands were more expensive', 'I am not much for flavored coffee and I like having a cup now and then. New England Coffee always hits the spot at a budget friendly price.', 'Bought as a gift. Was told the coffee was very enjoyable.', 'I enjoy flavored coffee and found this one to be very good. Not much else needs to be said.']",4
54,"['start', ""Good coffee, it's a pretty standard flavor, but better than most off the shelf brands you get out of the grocery store. If you can get as an add-on for sub 7 bucks, well worth the money. You can tell they use good quality beans, and the roast is nice and smooth. Local roasters are still the way to go for an afternoon cup to savor, but this is perfect for an early morning wake-up pot."", ""Decent coffee taste, especially for the price. Not as great by itself, but is excellent when mixed with freshly ground coffee beans (Italian roast with Peruvian or Brazilian coffee beans, in particular).\n\nVery smooth aftertaste (no sourness at the end), and is as smooth as cold brewed coffee.\n\nAlso, this particular blend tastes even better as iced coffee (either by itself or mixed).\n\nLiked it much better than the Laughing Man Colombian Huila (haven't tried Dukale's Blend yet).\n\nI also wish they would come in coffee beans rather than ground, but still tastes great!"", ""I have been using this blend in the Keurig pods but couldn't find it ground in my grocery store, so I ordered it from amazon. It's not as strong as the pods, but still a good, smooth medium to dark roast coffee."", 'Coffee tastes delicious! I usually have creamer in my coffee but I tried it black just to taste the coffee and it is so good by itself. (Also, I only got the coffee because of Ryan Renolds little commercial for it)', ""I really enjoy this coffee, however I do wish there was a more noticeable taste of the flavors of green apple and graham cracker, but still very enjoyable, so much I've set it up to ship regularly."", 'I liked the other medium roast in this brand a lot better! Still very drinkable black. Way better than Folgers or other brands.', ""i wasn't as impressed as my parents. but considering my stepmom buys folgers, or mawell house, i say it is a decent gift of coffee that i at least know they like and will use."", 'Good coffee. I admit I probably got this more because I love Hugh Jackman ;)\nA bit overpriced if you ask, but glad it goes to a good cause.', 'Much better than average coffee at a fair price. Only saw it at a store once (Costco) but they no longer carry it. Get it while you can', ""I enjoy the Hugh's blend very much. It has good flavor. I wish it were available as whole bean so it could ground fresh. I wanted to try it before committing to a huge box of Kcups at a big box store. I wasn't disappointed.""]",4
55,"['start', ""This coffee was pretty delightful, actually. I'm a chronic offender in terms of making a giant pot of coffee then leaving it in the percolator for way, way too long to burn, but this coffee held up remarkably well to my abuse and still tasted light & flavorful even hours after it was first brewed. It's unlikely to boggle the mind or taste buds, but for the price point, it's by far one of the best I've found and it'll easily run circles around most cheap-o coffee brands."", 'The office crowd is hard to please and surprisingly many prefer some of the less expensive ground coffee\noptions to the pricey ones. I\'d say we are brewing 3-4 12 cup pots a day. Don Francisco\'s Hawaiian Hazelnut is on our regular re-order list. Here are our reasons why. First, it\'s reasonably priced and the hazelnut flavor isn\'t too strong, as other reviewers have noted.\n\nSecond, it ""plays well"" with other ground coffees, particularly Colombian. We regularly use a mix of 1/3rd Don\'s Hazelnut with 2/3rd straight Colombian ground. Enough aroma and taste without being overwhelming. It\'s worth\na try, given the price point, if you haven\'t already. We, like most, have found that coffee preferences vary. FYI, I have no relationship with the Don Francisco brand; just like to share what works for us.', 'I was a bit hesitant at first buying coffee online. I have used this brand before when bought in the store and I love the flavor. So when I saw the special I could pass it up and glad I didn’t. Coffee quality, freshness, flavor is yummy at least I think so and I use a percolator to make my coffee. And it came on time.', ""Solidly medium roast--toasted but not burnt. Flavoring is good, but it would be nice if they could use natural ingredients. The grind is too coarse for full flavor extraction in a drip coffee maker (I'm used to Gevalia's grind), so I re-grind the entire can before using it. Probably works fine as is in a French press."", ""I loved this coffee in the past, but this batch isn't what I was expecting, given, my tastes may have changed enough so that I won't order this one again. The coffee goes flat the third day after the can is opened, the flavor starts off (the first day) strong and a little bitter then falls off and tastes fairly undrinkable."", 'The brand itself, I think is amazing. This flavor is just okay, nothing to write home about, flavor. My favorite is still their Butterscotch Toffee flavor.', ""Tried three cans of this brand in the Hawaiian Hazelnut, and it tasted just fine. Was better when you first opened the cans, so the cheap plastic lid doesn't hold in the freshness. The flavor could be spiked up a bit, but I wouldn't be afraid to order it again."", 'I enjoy the flavor. If you like a coffee that is not a strong roast this is the coffee for you!', 'I enjoy flavored coffee which can be expensive and have used this product for years as it is reasonably priced. I wish this was a variety pack with 3 flavors vs one.', 'Pretty good coffee and a great value. I love the metal cans for preserving freshness and they make great ""prepper"" items to keep for emergencies too. I\'ll buy again.']",4
